api,well,operator,application_type,drill_type,submitted,approved
42-351-30911,BLACK STONE MINERALS COMPANY 1,"TRI-C RESOURCES, LLC",New Drill,Directional,2015-09-22,2015-10-06
42-351-30911,BLACK STONE MINERALS COMPANY 1,"TRI-C RESOURCES, LLC",New Drill,Directional,2015-07-15,2015-07-23
42-351-30910,NEW LUM / BLACK STONE 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2015-06-10,2015-06-22
42-351-30858,DONNER 2,NADSOILCO LLC,Recompletion,Vertical,2015-04-14,2015-04-30
42-351-30900,"BROWN, E. W JR. 1",NADSOILCO LLC,Recompletion,Vertical,2015-04-14,2015-04-21
42-351-30638,"INMAN, T. E. ET AL 1A",PRIME OPERATING COMPANY,Recompletion,Vertical,2015-03-24,2015-04-10
42-351-30910,NEW LUM / BLACK STONE 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2015-03-06,2015-03-09
42-351-30906,THREADGILL 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2015-02-04,2015-02-05
42-351-30909,GUNSMOKE SWD 1,"BRANMANSAN ENVIRO SOLUTIONS, LLC",New Drill,Vertical,2015-01-16,2015-01-20
42-351-30908,HAYEGOOD 1,SEELY OIL COMPANY,New Drill,Directional,2014-12-09,2014-12-09
42-351-30907,HANKAMER 1,SEELY OIL COMPANY,New Drill,Vertical,2014-10-03,2014-10-14
42-351-30904,HANKAMER-TRAM 2,UNIT PETROLEUM COMPANY,New Drill,Vertical,2014-09-30,2014-10-07
42-351-30906,THREADGILL 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2014-09-22,2014-10-03
42-351-30825,HANKAMER 1,PRIME OPERATING COMPANY,Recompletion,Directional,2014-09-10,2014-09-26
42-351-30905,HANKAMER-TRAM 3SW,UNIT PETROLEUM COMPANY,New Drill,Vertical,2014-08-26,2014-09-17
42-351-30825,HANKAMER 1,PRIME OPERATING COMPANY,Recompletion,Directional,2014-07-28,2014-08-21
42-351-30891,HOWARD UNIT 2,"SAMSON EXPLORATION, LLC",New Drill,Directional,2014-06-25,2014-08-20
42-351-30899,HANKAMER 1,FIRSTRIKE ENERGY CORPORATION,New Drill,Directional,2014-06-02,2014-07-28
42-351-30904,HANKAMER-TRAM 2,UNIT PETROLEUM COMPANY,New Drill,Vertical,2014-04-15,2014-05-19
42-351-30901,FOLEY-TRAM 1,UNIT PETROLEUM COMPANY,New Drill,Vertical,2014-04-02,2014-05-08
42-351-30903,CHIONSINI 1,DAVIS SOUTHERN OPERATING CO LLC,New Drill,Vertical,2014-03-20,2014-04-14
42-351-30892,C.A. DYER-PUMA 2,PRIME OPERATING COMPANY,New Drill,Vertical,2014-03-17,2014-04-28
42-351-30899,HANKAMER 1,FIRSTRIKE ENERGY CORPORATION,New Drill,Directional,2014-02-26,2014-04-10
42-351-30902,BLACK STONE 1,SEELY OIL COMPANY,New Drill,Vertical,2014-02-20,2014-03-19
42-351-30901,FOLEY-TRAM 1,UNIT PETROLEUM COMPANY,New Drill,Vertical,2014-02-12,2014-02-28
42-351-30900,"BROWN, E. W JR. 1",NADSOILCO LLC,New Drill,Vertical,2014-01-23,2014-02-12
42-351-30899,HANKAMER 1,FIRSTRIKE ENERGY CORPORATION,New Drill,Directional,2014-01-16,2014-01-30
42-351-30891,HOWARD UNIT 2,"SAMSON EXPLORATION, LLC",New Drill,Directional,2013-12-24,2013-12-27
42-351-30898,"KURTH, J.H., JR. 5","INDIAN EXPLORATION, INC.",New Drill,Vertical,2013-12-18,2014-01-23
42-351-30792,FUNCHESS 1,XTO ENERGY INC.,Recompletion,Directional,2013-12-03,2013-12-12
42-351-30897,DONNER 4,NADSOILCO LLC,New Drill,Vertical,2013-11-14,2013-12-09
42-351-30894,CLAYBAR HACKBERRY UNIT 1,"SAMSON EXPLORATION, LLC",New Drill,Directional,2013-11-14,2013-11-23
42-351-30896,NICHOLAS HACKBERRY UNIT 1,"SAMSON EXPLORATION, LLC",New Drill,Directional,2013-11-12,2013-11-23
42-351-30894,CLAYBAR HACKBERRY UNIT 1,"SAMSON EXPLORATION, LLC",New Drill,Directional,2013-10-23,2013-10-30
42-351-30886,BLACK STONE-JEBCO 1,UNIT PETROLEUM COMPANY,New Drill,Vertical,2013-10-01,2013-10-01
42-351-30893,HANKAMER-TRAM 1,UNIT PETROLEUM COMPANY,New Drill,Vertical,2013-09-20,2013-09-26
42-351-30892,C.A. DYER-PUMA 2,PRIME OPERATING COMPANY,New Drill,Vertical,2013-08-23,2013-10-03
42-351-30891,LB A-263 HACKBERRY UNIT 2,"SAMSON EXPLORATION, LLC",New Drill,Directional,2013-08-19,2013-10-25
42-351-30890,A. A. FEW 1,"SAMSON EXPLORATION, LLC",New Drill,Directional,2013-08-01,2013-08-08
42-351-30888,BLACK STONE 1,CICO OIL & GAS COMPANY,New Drill,Vertical,2013-06-10,2013-06-14
42-351-30872,ARCO CALL & JONES 8AR,"WAPITI OPERATING, LLC",Field Transfer,Directional,2013-06-07,2013-06-14
42-351-30887,BLACKSTONE BP 1,"HALCON OPERATING CO., INC.",New Drill,Vertical,2013-06-03,2013-06-20
42-351-30886,BLACK STONE-JEBCO 1,UNIT PETROLEUM COMPANY,New Drill,Vertical,2013-05-28,2013-06-04
42-351-30780,E. W. BROWN GAS UNIT 2,XTO ENERGY INC.,Recompletion,Directional,2013-05-07,2013-05-09
42-351-30885,LINDSEY A-261 1,"HALCON OPERATING CO., INC.",New Drill,Vertical,2013-02-27,2013-03-01
42-351-30884,LIVE OAK 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Vertical,2012-10-16,2012-10-19
42-351-30883,WAPITI OIL & GAS BP RAY 1,"WAPITI OPERATING, LLC",New Drill,Directional,2012-09-14,2012-09-25
42-351-30882,SMARTT 1,"HALCON OPERATING CO., INC.",New Drill,Vertical,2012-08-31,2012-09-12
