api,well,operator,application_type,drill_type,submitted,approved
42-125-31303,SPRING FECTA 2,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2013-01-30,2013-02-04
42-125-31302,BEGGS AAA 2461,"BUCK WHEAT RESOURCES, L.P.",New Drill,Vertical,2013-01-18,2013-01-24
42-125-31301,DRIGGERS 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2012-12-21,2013-01-03
42-125-31300,BEGGS BBB 2501,"BUCK WHEAT RESOURCES, L.P.",New Drill,Vertical,2012-12-21,2012-12-28
42-125-31299,ELWANDA 4,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2012-11-19,2012-11-26
42-125-31243,TRIFECTA (TANNEHILL 'B') UNIT 302,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2012-11-12,2012-12-21
42-125-31298,KATHI 2,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2012-10-18,2012-10-23
42-125-31297,BEGGS EAST 3,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2012-10-15,2012-10-18
42-125-31296,MACON UNIT 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2012-10-03,2012-10-09
42-125-31295,CENTERFIELD 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2012-09-26,2012-10-12
42-125-31294,EDWARDS 1,"SALIDA EXPLORATION, LLC",New Drill,Vertical,2012-09-11,2012-09-20
42-125-30964,LIZARD KING 1R,"PRENSORUS ENERGY, LLC",Re-Enter,Vertical,2012-08-23,2012-09-18
42-125-31293,SMITH 2A,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2012-07-25,2012-08-06
42-125-31292,BEGGS 'BB' 0101,"BUCK WHEAT RESOURCES, L.P.",New Drill,Vertical,2012-07-02,2012-07-11
42-125-31291,WHITEFIELD 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2012-06-26,2012-07-05
42-125-31289,BULL RUN 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2012-05-15,2012-06-06
42-125-31288,SPRING FECTA 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2012-05-14,2012-05-22
42-125-31287,BEGGS EAST 2,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2012-05-11,2012-05-22
42-125-31286,ELWANDA 3,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2012-05-04,2012-05-18
42-125-31285,JONES 1,ALPINE PETROLEUM,New Drill,Vertical,2012-04-26,2012-05-09
42-125-31284,KATHI 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2012-04-23,2012-05-04
42-125-31283,NALLEY 2,"SALT FORK OIL, LLC",New Drill,Vertical,2012-03-22,2012-04-05
42-125-31282,TRIFECTA (TANNEHILL-B-) UNIT 108,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2012-03-02,2012-05-09
42-125-31281,JESSE 2,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2012-02-29,2012-03-10
42-125-31280,CARMEN 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2012-02-27,2012-03-13
42-125-31279,"CRAFTON, DALE 1","D.J.F. SERVICES, INC.",New Drill,Vertical,2012-02-23,2012-03-07
42-125-31278,LONG 5A,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2012-02-22,2012-03-02
42-125-31277,DRIGGERS 1,"D.J.F. SERVICES, INC.",New Drill,Vertical,2011-12-29,2012-01-04
42-125-31258,JONES A 10,"SCHALK OIL COMPANY, INC.",Re-Enter,Directional,2011-11-30,2011-12-05
42-125-31276,ELWANDA 2,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2011-11-23,2011-11-30
42-125-31275,LONG 4A,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2011-11-02,2011-11-04
42-125-31324,FOSTER RANCH 5,"CREED OPERATING CO., LLC",New Drill,Vertical,2011-09-29,2011-11-29
42-125-31273,PARSONS A 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2011-09-19,2011-09-21
42-125-31271,SMITH TANK 1,"TKP PETROLEUM, INC.",New Drill,Vertical,2011-08-29,2011-08-31
42-125-31272,KING 2A,"TKP PETROLEUM, INC.",New Drill,Vertical,2011-08-29,2011-08-31
42-125-31002,TRIFECTA (TANNEHILL-B-) UNIT 301,"CHISHOLM OPERATING, INC.",Recompletion,Vertical,2011-08-25,2011-09-02
42-125-31270,KING AIR 1,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2011-08-09,2011-08-18
42-125-30375,"SMITHEY, C. M. ET AL 1","TKP PETROLEUM, INC.",Field Transfer,Vertical,2011-08-03,2011-08-05
42-125-31267,KEY 1,"SALIDA EXPLORATION, LLC",New Drill,Vertical,2011-07-21,2011-07-22
42-125-31269,LABRANT 1,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2011-07-20,2011-07-27
42-125-31266,PETCO 2,"PATTON EXPLORATION, INC.",New Drill,Vertical,2011-07-19,2011-07-21
42-125-31268,JESSE 1,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2011-07-15,2011-07-25
42-125-31265,REECE 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2011-07-08,2011-07-12
42-125-31007,TRIFECTA UNIT 1,"CHISHOLM OPERATING, INC.",Recompletion,Vertical,2011-07-01,2011-07-05
42-125-31255,GUITAR SPUR 51,L.C.S. PRODUCTION COMPANY,New Drill,Vertical,2011-05-23,2011-05-27
42-125-31264,PITCHFORK 1,ALPINE PETROLEUM,New Drill,Vertical,2011-05-19,2011-05-23
42-125-31263,MARY LOU WINKLER 1,"LECLAIR OPERATING CO., INC.",New Drill,Vertical,2011-05-06,2011-05-16
42-125-31262,HARKEY 2,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2011-05-06,2011-05-10
42-125-31261,KERSHNER 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2011-04-21,2011-04-27
42-125-31260,CLIFTON 1,GUNN OIL COMPANY,New Drill,Vertical,2011-04-04,2011-04-07
42-125-30992,WILLIAMS 4,"CHISHOLM OPERATING, INC.",Recompletion,Vertical,2011-03-31,2011-04-13
42-125-31259,DAY 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2011-03-18,2011-03-23
42-125-31258,JONES A 10,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2011-03-15,2011-03-18
42-125-31257,JONES A 11,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2011-03-04,2011-03-08
42-125-31251,STEPHENS 1,"CHOLLA PETROLEUM, INC.",New Drill,Vertical,2011-02-17,2011-02-22
42-125-31256,TEXAS SPUR 2,"CANAN MOWREY OPERATING, LLC",New Drill,Directional,2011-02-11,2011-03-25
42-125-31253,BEGGS EAST 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2011-02-09,2011-02-14
42-125-31255,GUITAR SPUR 51,L.C.S. PRODUCTION COMPANY,New Drill,Vertical,2011-02-02,2011-02-11
42-125-30721,MCGALLIARD 1,"HENDERSON & ERICKSON, INC.",Re-Enter,Vertical,2011-02-01,2011-02-10
42-125-31254,RICHARDSON 3,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2011-01-28,2011-02-09
42-125-31253,BEGGS EAST 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2011-01-20,2011-01-25
42-125-31252,SWARINGEN 1,"PATTON EXPLORATION, INC.",New Drill,Vertical,2011-01-07,2011-01-11
42-125-31251,STEPHENS 1,"CHOLLA PETROLEUM, INC.",New Drill,Vertical,2011-01-06,2011-01-10
42-125-31250,CHASTAIN 1,"CREED OPERATING CO., LLC",New Drill,Vertical,2010-11-10,2010-11-19
42-125-31249,JONES A-9 UNIT 9,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-11-05,2010-11-05
42-125-30907,KING 1A,"TKP PETROLEUM, INC.",Re-Enter,Vertical,2010-10-12,2010-10-19
42-125-31247,HAGAR 7,ALPINE PETROLEUM,New Drill,Vertical,2010-10-10,2010-10-15
42-125-31248,FOSTER 1,ALPINE PETROLEUM,New Drill,Vertical,2010-10-10,2010-10-15
42-125-31246,BELT 3,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2010-09-15,2010-09-20
42-125-31245,KEMP 1,JLA RESOURCES COMPANY,New Drill,Vertical,2010-09-15,2010-09-17
42-125-31245,KEMP 1,JLA RESOURCES COMPANY,New Drill,Vertical,2010-09-13,2010-09-14
42-125-31244,JONES A 8,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-08-27,2010-08-31
42-125-31243,WILLIAMS-MABEN 2,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2010-08-16,2010-08-23
42-125-31242,SMITH 1622,"D.J.F. SERVICES, INC.",New Drill,Vertical,2010-08-05,2010-08-06
42-125-31239,POUNDS BROTHERS 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2010-08-02,2010-08-04
42-125-31241,BEGGS A 2441,"BORDERS, DELBERT L. INC.",New Drill,Vertical,2010-07-28,2010-08-05
42-125-31240,BEGGS A 201,"BORDERS, DELBERT L. INC.",New Drill,Vertical,2010-07-28,2010-08-04
42-125-31238,JB UNIT 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-07-26,2010-07-28
42-125-31006,"TRIFECTA (TANNEHILL ""B"") UNIT 501","CHISHOLM OPERATING, INC.",Recompletion,Vertical,2010-07-19,2010-07-23
42-125-30929,"TRIFECTA (TANNEHILL ""B"") UNIT 601","CHISHOLM OPERATING, INC.",Recompletion,Vertical,2010-07-19,2010-07-23
42-125-30997,NEAL 1,"CHISHOLM OPERATING, INC.",Recompletion,Vertical,2010-07-16,2010-07-23
42-125-31237,CHERRYHOMES-GOODALL UNIT 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2010-06-24,2010-06-25
42-125-31236,PARSONS 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2010-06-15,2010-06-18
42-125-31235,BARRON 1,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2010-06-14,2010-06-15
42-125-31234,ELWANDA 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2010-06-08,2010-06-10
42-125-31233,PITCHFORK 22 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-06-04,2010-06-04
42-125-31231,JONES A 6,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-06-03,2010-06-03
42-125-31232,JONES A 7,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-06-03,2010-06-03
42-125-31230,TEXAS SPUR 1,GUNN OIL COMPANY,New Drill,Directional,2010-04-20,2010-05-28
42-125-31229,ARNOLD SWENSON 1,GUNN OIL COMPANY,New Drill,Vertical,2010-04-20,2010-04-20
42-125-31228,ARNOLD DENTON 1,GUNN OIL COMPANY,New Drill,Vertical,2010-04-19,2010-04-20
42-125-31227,CONNER WHITELY 1,GUNN OIL COMPANY,New Drill,Vertical,2010-04-16,2010-04-19
42-125-31226,PITCHFORK GGGG 2,"MEDDERS OIL COMPANY, INC.",New Drill,Vertical,2010-04-15,2010-04-16
42-125-31225,JONES A 5,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-04-07,2010-04-09
42-125-31224,MDJ '267B' 2,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2010-03-08,2010-03-09
42-125-31223,PITCHFORK CCCC 11,"MEDDERS OIL COMPANY, INC.",New Drill,Vertical,2010-03-02,2010-03-09
42-125-30832,PRAIRIE PINES 1,"D.J.F. SERVICES, INC.",Re-Enter,Vertical,2010-02-25,2010-03-16
42-125-31222,ANDERSON 1,"CHOLLA PETROLEUM, INC.",New Drill,Vertical,2010-02-24,2010-02-24
42-125-31221,JONES A 4,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-02-05,2010-02-09
42-125-31220,DOBBINS 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2010-01-29,2010-02-02
42-125-31218,POUNDS 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2010-01-22,2010-01-27
42-125-31219,BEGGS 19 1,"EXCO RESOURCES, INC.",New Drill,Vertical,2010-01-20,2010-01-29
42-125-31217,MDJ '267B' 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2010-01-14,2010-01-15
